URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,bad_geocode,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost,energy_estimate_available,effective_cost_display
https://www.daft.ie/for-rent/house-thornhill-road-mount-merrion-co-dublin/6211782,"Thornhill Road, Mount Merrion, Co. Dublin",3.0,2.0,House,D2,3500.0,53.2900799,-6.212434,5.985,4.352,1.569,1.187,5.616,6.422,5.326,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,7.36243496101934,1167.0,286.0,3786.0,True,3786.0
https://www.daft.ie/for-rent/apartment-bushy-park-house-templeogue-dublin-6w/6213269,"Bushy Park House, Templeogue, Dublin 6W",2.0,2.0,House,B2,2360.0,53.3006184,-6.2953917,4.824,6.467,5.08,3.055,4.412,5.152,4.043,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,5.944637085526538,1180.0,115.0,2475.0,True,2475.0
https://www.daft.ie/for-rent/property-58-villa-park-road-navan-road-navan-road-d7-co-dublin/6209273,"58 Villa Park Road, Navan Road, Navan Road (D7), Dublin 7",4.0,2.0,Apartment,C2,3250.0,53.365712,-6.314451,1.426,8.0,4.314,2.829,2.865,2.58,4.029,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,4.005578369441846,812.0,192.0,3442.0,True,3442.0
https://www.daft.ie/for-rent/house-72-cowper-road-dublin-6-rathgar-dublin-6/6052115,"72 Cowper Road, Dublin 6, Rathgar, Dublin 6",5.0,3.0,House,C1,8000.0,53.3152824,-6.2633046,2.564,3.827,2.971,0.616,2.014,3.351,1.606,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.843363912221957,1600.0,166.0,8166.0,True,8166.0
https://www.daft.ie/for-rent/house-4-saint-columbanus-avenue-milltown-milltown-dublin-6/6205194,"4 Saint Columbanus' Avenue, Milltown, Milltown, Dublin 6",2.0,2.0,House,B3,2650.0,53.3055253,-6.2493474,3.691,3.682,4.156,1.964,3.097,4.269,2.719,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.976563402687383,1325.0,141.0,2791.0,True,2791.0
https://www.daft.ie/for-rent/apartment-the-ramparts-cabinteely-dublin-18/6205454,"The Ramparts, Cabinteely, Dublin 18",1.0,1.0,Apartment,B2,2250.0,53.2506316,-6.1435186,12.088,2.609,5.301,5.916,11.865,12.462,11.611,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,13.484037604629084,2250.0,115.0,2365.0,True,2365.0
https://www.daft.ie/for-rent/apartment-north-circular-road-dublin-7-north-circular-road-dublin-7/6188841,"North Circular Road,Dublin 7, North Circular Road, Dublin 7",2.0,1.0,Apartment,C1,2800.0,53.359511,-6.27958,2.732,5.686,2.237,0.525,0.53,1.617,1.716,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,1.674306112391608,1400.0,166.0,2966.0,True,2966.0
https://www.daft.ie/for-rent/apartment-shankill-dublin-18-shankill-dublin-18/6192949,"Shankill Dublin 18, Shankill, Dublin 18",1.0,1.0,Apartment,B1,2100.0,53.240864,-6.1833241,11.782,5.469,4.319,4.909,11.355,12.225,11.032,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,13.149128927716829,2100.0,89.0,2189.0,True,2189.0
https://www.daft.ie/for-rent/house-clontarf-road-dublin-3-fairview-dublin-3/6134234,"Clontarf Road, Dublin 3, Fairview, Dublin 3",1.0,3.0,House,B3,1500.0,53.3630675,-6.2268626,2.998,3.918,3.215,3.027,2.665,1.789,2.719,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,2.6647210243714743,1500.0,141.0,1641.0,True,1641.0
https://www.daft.ie/for-rent/property-shanboley-road-dublin-9-beaumont-co-dublin/6213104,"Shanboley Road, Dublin 9, Beaumont, Dublin 9",3.0,3.0,Apartment,B2,3400.0,53.3894581,-6.2384108,4.523,6.95,0.536,3.84,3.87,4.17,4.721,St Anne's Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,4.642749244388645,1133.0,115.0,3515.0,True,3515.0
https://www.daft.ie/for-rent/studio-apartment-74-north-circular-road-dublin-7-stoneybatter-dublin-7/6214689,"North Circular Road, Dublin 7, Stoneybatter, Dublin 7",1.0,1.0,Studio,BER Exempt,1595.0,53.3586413,-6.2825447,2.755,5.79,2.26,0.744,0.747,1.44,1.807,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,1.7737252806960635,1595.0,,,False,1595.0
https://www.daft.ie/for-rent/house-42-park-court-dublin-4-sandymount-dublin-4/6217628,"42 Park Court, Dublin 4, Sandymount, Dublin 4",2.0,1.0,House,C3,2470.0,53.3267532,-6.2166453,2.54,0.485,3.514,0.774,2.768,2.799,2.775,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.868846310877607,1235.0,217.0,2687.0,True,2687.0
https://www.daft.ie/for-rent/apartment-taylors-lane-rathfarnham-dublin-14/4072342,"Taylors Lane, Rathfarnham, Dublin 14",1.0,1.0,Apartment,E1,1450.0,53.2820171,-6.2967084,6.728,7.763,5.738,4.823,6.253,7.222,5.857,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,7.91564505050028,1450.0,327.0,1777.0,True,1777.0
https://www.daft.ie/for-rent/house-temple-cottages-dublin-7-phibsborough-dublin-7/6127454,"Temple Cottages,Dublin 7, Phibsborough, Dublin 7",2.0,1.0,House,BER Exempt,2335.0,53.3538447,-6.2717614,1.932,4.899,1.44,0.852,0.796,1.532,0.915,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,0.8837238872045403,1168.0,,,False,2335.0
https://www.daft.ie/for-rent/house-charles-street-great-dublin-1/6186472,"Charles Street Great, Dublin 1",4.0,3.0,House,C3,4550.0,53.356645,-6.254837,1.963,4.235,1.716,1.284,0.843,0.715,0.919,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.8430786945596485,1138.0,217.0,4767.0,True,4767.0
https://www.daft.ie/for-rent/house-4-blackberry-hill-carrickmines-dublin-18/6020744,"4 Blackberry Hill, Carrickmines, Dublin 18",5.0,3.0,House,A2,4500.0,53.2514497,-6.1759344,10.904,4.686,3.59,4.214,10.548,11.327,10.248,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,12.289317827694816,900.0,38.0,4538.0,True,4538.0
https://www.daft.ie/for-rent/house-castlegrange-row-castaheany-clonee-dublin-15/6131253,"Castlegrange Row, Castaheany, Clonee, Dublin 15",4.0,4.0,House,,3500.0,53.3985356,-6.4310053,8.156,16.532,12.275,11.297,11.342,10.88,12.576,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,12.55402146033846,875.0,,,False,3500.0
https://www.daft.ie/for-rent/apartment-carrig-court-citywest-co-dublin/6183575,"Carrig Court, Citywest, Co. Dublin",2.0,2.0,Apartment,,2200.0,53.2845807,-6.4300395,10.427,15.401,12.803,11.733,12.695,11.51,12.458,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,13.40600268524178,1100.0,,,False,2200.0
https://www.daft.ie/for-rent/apartment-merchamp-seafield-road-east-clontarf-dublin-3/4709738,"Merchamp, Seafield Road East, Clontarf, Dublin 3",1.0,1.0,Apartment,BER Exempt,3200.0,53.3634764,-6.1944592,1.594,3.495,4.504,5.113,4.627,3.695,4.665,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,4.626581166511528,3200.0,,,False,3200.0
https://www.daft.ie/for-rent/apartment-anglesea-house-ballsbridge-dublin-4-sandymount-dublin-4/6143671,"Anglesea House, Ballsbridge, Dublin 4, Sandymount, Dublin 4",1.0,1.0,House,BER Exempt,2500.0,53.3209771,-6.2350568,2.235,1.864,2.985,0.909,1.978,2.679,1.8,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.616774516776162,2500.0,,,False,2500.0
https://www.daft.ie/for-rent/house-woodstown-place-knocklyon-dublin-16/6212811,"Woodstown Place, Knocklyon, Dublin 16",4.0,3.0,House,,2395.0,53.2736971,-6.3227891,8.328,9.678,7.438,6.526,7.912,8.398,7.536,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,9.425720518038352,599.0,,,False,2395.0
https://www.daft.ie/for-rent/apartment-middle-gardiner-street-dublin-1/6179233,"Middle Gardiner street, Dublin 1",2.0,1.0,Apartment,C3,2500.0,53.3548834,-6.2573702,1.82,4.219,1.481,1.239,0.598,0.752,0.676,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.5977611243659958,1250.0,217.0,2717.0,True,2717.0
https://www.daft.ie/for-rent/studio-apartment-north-circular-road-dublin-1/6199178,"North Circular Road, Dublin 1",1.0,1.0,Studio,BER Exempt,1620.0,53.3578358,-6.2525717,2.068,4.231,1.892,1.377,1.03,0.722,1.105,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,1.0302919133507875,1620.0,,,False,1620.0
https://www.daft.ie/for-rent/house-morehampton-road-dublin-4-donnybrook-dublin-4/6206553,"Morehampton Road, Dublin 4, Donnybrook, Dublin 4",4.0,5.0,House,BER Exempt,8000.0,53.323534,-6.239154,1.87,1.998,2.593,1.23,1.585,2.331,1.423,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.240587159582596,2000.0,,,False,8000.0
https://www.daft.ie/for-rent/studio-apartment-wellmount-green-finglas-dublin-11/6213339,"Wellmount Green, Finglas, Dublin 11",1.0,1.0,Studio,,1150.0,53.385046,-6.3099581,3.408,9.058,4.237,3.614,3.673,4.411,5.171,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,5.120065230872033,1150.0,,,False,1150.0
https://www.daft.ie/for-rent/apartment-portersfield-clonsilla-road/6209880,"Portersfield, Clonsilla Road, Dublin 15",3.0,3.0,Apartment,,2500.0,53.3821894,-6.3959326,5.212,13.638,9.888,8.512,8.553,7.952,9.71,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,9.69316327270162,833.0,,,False,2500.0
https://www.daft.ie/for-rent/studio-apartment-cambridge-villas-ranelagh-dublin-6/5996770,"Cambridge Villas, Ranelagh, Dublin 6",1.0,1.0,Studio,BER Exempt,1690.0,53.3208713,-6.2619339,1.936,3.533,2.35,0.151,1.388,2.734,0.98,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.2185535834220644,1690.0,,,False,1690.0
https://www.daft.ie/for-rent/flat--dublin-11-finglas-dublin-11/6211645,"Dublin 11, Finglas, Dublin 11",1.0,1.0,Apartment,A2,1600.0,53.388385,-6.2783027,4.904,7.968,2.113,3.015,3.074,4.521,4.525,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,4.453604594329512,1600.0,38.0,1638.0,True,1638.0
https://www.daft.ie/for-rent/studio-apartment-millbrook-lawns-tallaght-dublin-24-oldbawn-dublin-24/6208481,"Millbrook Lawns, Tallaght Dublin 24, Oldbawn, Dublin 24",1.0,1.0,Studio,BER Exempt,1550.0,53.2823611,-6.3544468,8.436,10.885,8.994,7.364,8.58,8.299,8.262,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,9.76447982700216,1550.0,,,False,1550.0
https://www.daft.ie/for-rent/house-tyrconnell-park-inchicore-inchicore-dublin-8/6204408,"Tyrconnell Park, Inchicore, Inchicore, Dublin 8",3.0,1.0,House,BER Exempt,2870.0,53.3385058,-6.3254939,2.055,7.699,4.167,4.354,4.343,2.43,4.282,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,False,4.506372920272633,957.0,,,False,2870.0
https://www.daft.ie/for-rent/apartment-ardilaun-court-dublin-2/6166065,"Ardilaun Court, Dublin 2",2.0,2.0,Apartment,BER Exempt,2800.0,53.3407595,-6.2726897,0.946,4.318,0.658,2.29,1.299,1.435,0.816,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,O'Connell St Stop,Heuston Station,St Stephen's Green Luas,False,1.2988381153962785,1400.0,,,False,2800.0
https://www.daft.ie/for-rent/house-lennox-street-portobello-dublin-8/6218535,"Lennox Street, Portobello, Dublin 8",2.0,2.0,House,E2,2356.0,53.3312074,-6.2685272,0.998,3.853,1.255,1.192,0.791,1.985,0.715,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.138338486452808,1178.0,368.0,2724.0,True,2724.0
https://www.daft.ie/for-rent/apartment--fownes-street-upper-temple-bar-dublin-2/6211306,"Fownes Street Upper, Temple Bar, Dublin 2",1.0,1.0,Studio,BER Exempt,1675.0,53.345104,-6.263297,0.817,3.92,0.346,1.921,0.559,1.057,0.482,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.5587837227490834,1675.0,,,False,1675.0
https://www.daft.ie/for-rent/house-castleknock-rise-castleknock-dublin-15/6153341,"Castleknock Rise, Castleknock, Dublin 15",3.0,2.0,House,C1,3200.0,53.3789398,-6.3786342,4.064,12.448,8.704,7.31,7.35,6.78,8.512,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,8.49408556722648,1067.0,166.0,3366.0,True,3366.0
https://www.daft.ie/for-rent/studio-apartment-south-circular-road-dublin-8/6216222,"South Circular Road, Dublin 8",1.0,1.0,Studio,BER Exempt,1350.0,53.3432195,-6.3078503,2.103,6.643,2.981,3.109,3.094,1.148,3.154,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,False,3.240115721178081,1350.0,,,False,1350.0
https://www.daft.ie/for-rent/house-clay-farm-leopardstown-dublin-18/6215929,"Clay Farm, Leopardstown, Dublin 18",4.0,3.0,House,A1,3050.0,53.2566811,-6.1993265,9.761,6.184,2.284,2.859,9.312,10.213,8.983,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.118796807650943,762.0,13.0,3063.0,True,3063.0
https://www.daft.ie/for-rent/apartment-rexdon-court-ballsbridge-dublin-4/6204434,"Rexdon Court, Ballsbridge, Dublin 4",3.0,2.0,Apartment,B2,4015.0,53.326431,-6.2235499,2.196,0.913,3.14,0.686,2.338,2.51,2.325,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.564509680781744,1338.0,115.0,4130.0,True,4130.0
https://www.daft.ie/for-rent/apartment-hyde-court-townsend-street-dublin-2/6216344,"Hyde Court, Townsend Street, Dublin 2",1.0,1.0,Studio,B3,2027.0,53.3454636,-6.2519332,0.712,3.287,0.829,2.242,0.735,0.342,0.698,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.7354912669166477,2027.0,141.0,2168.0,True,2168.0
https://www.daft.ie/for-rent/apartment-addison-hall-glasnevin-dublin-11/6219519,"Addison Hall, Glasnevin, Dublin 11",2.0,2.0,Apartment,C1,2300.0,53.3773263,-6.2778951,4.137,6.97,2.484,1.797,1.857,3.46,3.344,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,3.275892257354926,1150.0,166.0,2466.0,True,2466.0
https://www.daft.ie/for-rent/house-31-maplewood-drive-dublin-24-tallaght-dublin-24/6181679,"31 Maplewood Drive, Dublin 24, Tallaght, Dublin 24",3.0,1.0,House,BER Exempt,2600.0,53.2846401,-6.3826042,8.754,12.456,10.189,8.836,9.928,9.187,9.648,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.88572191128895,867.0,,,False,2600.0
https://www.daft.ie/for-rent/house-glenbrook-park-rathfarnham-dublin-14/6190592,"Glenbrook Park, Rathfarnham, Dublin 14",4.0,2.0,House,B3,4500.0,53.2941168,-6.290475,5.327,6.586,5.628,3.443,4.862,5.87,4.471,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,6.507977474839617,1125.0,141.0,4641.0,True,4641.0
https://www.daft.ie/for-rent/apartment--donnybrook-gardens-greenfield-park-donnybrook-dublin-4/6194215,"Donnybrook Gardens, Greenfield Park, Donnybrook, Dublin 4",2.0,2.0,Apartment,A2,3881.0,53.3128107,-6.2283255,3.246,2.17,3.98,0.961,2.944,3.684,2.709,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.628725600266053,1940.0,38.0,3919.0,True,3919.0
https://www.daft.ie/for-rent/apartment-20h-rathborne-avenue-ashtown-ashtown-dublin-15/6209790,"20H Rathborne Avenue, Ashtown, Ashtown, Dublin 15",2.0,2.0,Apartment,D1,2200.0,53.3772286,-6.3282501,2.274,9.46,5.591,4.097,4.145,4.154,5.477,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,5.443431717285973,1100.0,248.0,2448.0,True,2448.0
https://www.daft.ie/for-rent/apartment-drynam-square-drynam-hall-kinsealy-kinsealy-co-dublin/6219308,"Drynam Square, Drynam Hall, Kinsealy, Kinsealy, Co. Dublin",1.0,1.0,Apartment,A3,1500.0,53.4425927,-6.2027796,7.958,9.958,6.576,10.13,10.167,10.458,11.078,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,11.000346761737845,1500.0,64.0,1564.0,True,1564.0
https://www.daft.ie/for-rent/flat-clonliffe-road-drumcondra-drumcondra-dublin-3/6098361,"Clonliffe road drumcondra, Drumcondra, Dublin 3",1.0,1.0,Studio,C3,1460.0,53.3629946,-6.255106,2.66,4.78,2.393,1.16,1.143,1.308,1.586,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,1.5071209902747449,1460.0,217.0,1677.0,True,1677.0
https://www.daft.ie/for-rent/studio-apartment-flat-4-76-grove-park-rathmines-dublin-6/6213876,"Grove Park, Rathmines, Dublin 6",2.0,1.0,Studio,BER Exempt,1700.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.342348134869355,850.0,,,False,1700.0
https://www.daft.ie/for-rent/house-224-sutton-park-sutton-sutton-dublin-13/6213153,"224 Sutton Park, Sutton, Sutton, Dublin 13",4.0,2.0,House,D1,3000.0,53.3899421,-6.1310432,3.55,3.332,7.656,9.785,9.668,8.752,9.716,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,9.66755554595744,750.0,248.0,3248.0,True,3248.0
https://www.daft.ie/for-rent/house-clonshaugh-walk-clonshaugh-clonshaugh-dublin-17/6211895,"Clonshaugh Walk, Clonshaugh, Dublin 17",3.0,1.0,House,C1,2500.0,53.403918,-6.206738,4.009,6.444,3.086,6.42,6.443,6.328,7.062,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,6.988236931033657,833.0,166.0,2666.0,True,2666.0
https://www.daft.ie/for-rent/east-wharf-east-wall-road/5920510,East Wharf East Wall Road,1.0,1.0,Apartment,A2,2050.0,53.3578246,-6.2336095,2.275,3.53,2.627,2.606,1.983,1.075,2.031,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,1.9834658232072435,2050.0,38.0,2088.0,True,2088.0
https://www.daft.ie/for-rent/apartment-exchange-hall-the-exchange-tallaght-dublin-24/6216732,"Exchange Hall, The Exchange, Tallaght, Dublin 24",2.0,2.0,Apartment,A3,2400.0,53.2900122,-6.3739589,7.982,11.695,9.367,8.056,9.123,8.359,8.85,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.059385916685631,1200.0,64.0,2464.0,True,2464.0
https://www.daft.ie/for-rent/house-ferrard-road-terenure-dublin-6/6196871,"Ferrard road, Terenure, Dublin 6",4.0,4.0,House,A3,5600.0,53.3115017,-6.2797958,3.271,5.0,3.57,1.464,2.83,4.015,2.453,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,4.451013506112004,1400.0,64.0,5664.0,True,5664.0
https://www.daft.ie/for-rent/house-12-ardagh-avenue-blackrock-co-dublin/6210634,"12 Ardagh Avenue, Blackrock, Co. Dublin",3.0,2.0,House,B2,3917.0,53.2839833,-6.1833303,7.531,5.344,2.043,2.336,7.326,7.91,7.089,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,8.927556169946591,1306.0,115.0,4032.0,True,4032.0
https://www.daft.ie/for-rent/studio-apartment-110-lansdowne-park-dublin-4-ballsbridge-dublin-4/6183857,"110 Lansdowne Park, Dublin 4, Ballsbridge, Dublin 4",1.0,1.0,Studio,BER Exempt,1700.0,53.3340247,-6.2335449,1.159,1.615,2.147,1.716,1.562,1.437,1.716,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.4963772144619947,1700.0,,,False,1700.0
https://www.daft.ie/for-rent/house-sundale-road-tallaght-dublin-24/6218402,"Sundale Road, Tallaght, Dublin 24",3.0,1.0,House,C3,2426.0,53.2794126,-6.4083521,10.06,14.259,11.903,10.627,11.689,10.787,11.421,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,12.569292861005668,809.0,217.0,2643.0,True,2643.0
